OCC_CODE,OCC_TITLE,low_wfh,low_wfh_binary,low_wfh_q1,low_wfh_q2,low_wfh_q3,low_wfh_q4,high_wfh,pp,pp_binary,pp_q1,pp_q2,pp_q3,pp_q4
41-3031,"Securities, Commodities, and Financial Services Sales Agents",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.4555256064690027,0,1,0,0,0
41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.41509433962264164,0,1,0,0,0
41-9012,Models,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.5525606469002695,0,0,1,0,0
41-9031,Sales Engineers,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.22641509433962262,0,1,0,0,0
41-9041,Telemarketers,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.5633423180592991,0,0,1,0,0
43-1011,First-Line Supervisors of Office and Administrative Support Workers,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.431266846361186,0,1,0,0,0
43-3011,Bill and Account Collectors,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.40431266846361197,0,1,0,0,0
43-3021,Billing and Posting Clerks,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.35040431266846356,0,1,0,0,0
43-3031,"Bookkeeping, Accounting, and Auditing Clerks",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.39892183288409705,0,1,0,0,0
43-3041,Gambling Cage Workers,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.7466307277628031,1,0,0,1,0
43-3051,Payroll and Timekeeping Clerks,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.38005390835579517,0,1,0,0,0
43-3061,Procurement Clerks,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.46361185983827485,0,1,0,0,0
43-4011,Brokerage Clerks,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.6522911051212936,1,0,0,1,0
43-4021,Correspondence Clerks,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.45013477088948783,0,1,0,0,0
39-3011,Gambling Dealers,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.8679245283018867,1,0,0,0,1
39-3012,Gambling and Sports Book Writers and Runners,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.8382749326145553,1,0,0,0,1
39-3031,"Ushers, Lobby Attendants, and Ticket Takers",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.8005390835579514,1,0,0,0,1
39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.6118598382749327,0,0,1,0,0
39-5012,"Hairdressers, Hairstylists, and Cosmetologists",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.9164420485175203,1,0,0,0,1
39-5091,"Makeup Artists, Theatrical and Performance",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.8463611859838274,1,0,0,0,1
39-5093,Shampooers,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.900269541778976,1,0,0,0,1
39-9011,Childcare Workers,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.8259575001567103,1,0,0,0,1
41-1012,First-Line Supervisors of Non-Retail Sales Workers,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.4743935309973045,0,1,0,0,0
41-2011,Cashiers,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.5552560646900271,0,0,1,0,0
33-9021,Private Detectives and Investigators,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.4743935309973045,0,1,0,0,0
35-2015,"Cooks, Short Order",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.6307277628032344,0,0,1,0,0
35-2021,Food Preparation Workers,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.5390835579514824,0,0,1,0,0
35-3023,Fast Food and Counter Workers,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.7263456248089587,1,0,0,1,0
31-9094,Medical Transcriptionists,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.49595687331536387,0,1,0,0,0
29-2036,Medical Dosimetrists,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.353099730458221,0,1,0,0,0
27-4032,Film and Video Editors,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.5040431266846361,0,1,0,0,0
25-9031,Instructional Coordinators,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.5094339622641509,0,1,0,0,0
25-9044,"Teaching Assistants, Postsecondary",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.5822102425876011,0,0,1,0,0
27-1011,Art Directors,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.3477088948787062,0,1,0,0,0
27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.021563342318059318,0,1,0,0,0
27-1014,Special Effects Artists and Animators,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.4932614555256065,0,1,0,0,0
27-1021,Commercial and Industrial Designers,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.444743935309973,0,1,0,0,0
27-1022,Fashion Designers,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.5256064690026955,0,0,1,0,0
27-1024,Graphic Designers,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.40431266846361186,0,1,0,0,0
27-1025,Interior Designers,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.5849056603773584,0,0,1,0,0
27-1027,Set and Exhibit Designers,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.48787061994609177,0,1,0,0,0
27-2012,Producers and Directors,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.517080745341615,0,0,1,0,0
27-2023,"Umpires, Referees, and Other Sports Officials",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.6900269541778977,1,0,0,1,0
27-3041,Editors,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.4986522911051213,0,1,0,0,0
27-3042,Technical Writers,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.37466307277628036,0,1,0,0,0
27-3043,Writers and Authors,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.23406425293217745,0,1,0,0,0
27-3092,Court Reporters and Simultaneous Captioners,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.5956873315363881,0,0,1,0,0
25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.5309973045822102,0,0,1,0,0
25-1112,"Law Teachers, Postsecondary",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.3584905660377359,0,1,0,0,0
25-1113,"Social Work Teachers, Postsecondary",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.3584905660377359,0,1,0,0,0
25-1121,"Art, Drama, and Music Teachers, Postsecondary",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.7196765498652291,1,0,0,1,0
25-1123,"English Language and Literature Teachers, Postsecondary",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.4609164420485175,0,1,0,0,0
25-1124,"Foreign Language and Literature Teachers, Postsecondary",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.4851752021563342,0,1,0,0,0
25-1125,"History Teachers, Postsecondary",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.3099730458221024,0,1,0,0,0
25-1126,"Philosophy and Religion Teachers, Postsecondary",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.41239892183288407,0,1,0,0,0
25-1192,"Family and Consumer Sciences Teachers, Postsecondary",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.4231805929919137,0,1,0,0,0
25-2021,"Elementary School Teachers, Except Special Education",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.9622641509433963,1,0,0,0,1
25-2022,"Middle School Teachers, Except Special and Career/Technical Education",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.8059299191374664,1,0,0,0,1
25-2023,"Career/Technical Education Teachers, Middle School",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.7654986522911051,1,0,0,0,1
25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.6711590296495956,1,0,0,1,0
25-2051,"Special Education Teachers, Preschool",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.862533692722372,1,0,0,0,1
25-2058,"Special Education Teachers, Secondary School",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.7142857142857143,1,0,0,1,0
25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.7789757412398921,1,0,0,0,1
25-3021,Self-Enrichment Teachers,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.7412398921832885,1,0,0,1,0
49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.5471698113207547,0,0,1,0,0
23-1011,Lawyers,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.3557951482479784,0,1,0,0,0
23-1012,Judicial Law Clerks,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.3234501347708895,0,1,0,0,0
23-1022,"Arbitrators, Mediators, and Conciliators",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.4743935309973045,0,1,0,0,0
23-2011,Paralegals and Legal Assistants,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.3935309973045822,0,1,0,0,0
23-2093,"Title Examiners, Abstractors, and Searchers",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.45822102425876016,0,1,0,0,0
25-1021,"Computer Science Teachers, Postsecondary",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.444743935309973,0,1,0,0,0
25-1022,"Mathematical Science Teachers, Postsecondary",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.5444743935309974,0,0,1,0,0
25-1031,"Architecture Teachers, Postsecondary",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.7439353099730458,1,0,0,1,0
25-1032,"Engineering Teachers, Postsecondary",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.2749326145552561,0,1,0,0,0
25-1041,"Agricultural Sciences Teachers, Postsecondary",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.3477088948787062,0,1,0,0,0
25-1042,"Biological Science Teachers, Postsecondary",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.4231805929919137,0,1,0,0,0
25-1043,"Forestry and Conservation Science Teachers, Postsecondary",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.5795148247978437,0,0,1,0,0
25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.5336927223719676,0,0,1,0,0
25-1053,"Environmental Science Teachers, Postsecondary",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.4474393530997305,0,1,0,0,0
25-1054,"Physics Teachers, Postsecondary",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.3935309973045822,0,1,0,0,0
25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.38274932614555257,0,1,0,0,0
25-1063,"Economics Teachers, Postsecondary",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.49595687331536387,0,1,0,0,0
25-1064,"Geography Teachers, Postsecondary",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.38274932614555257,0,1,0,0,0
25-1065,"Political Science Teachers, Postsecondary",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.39083557951482484,0,1,0,0,0
25-1067,"Sociology Teachers, Postsecondary",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.41239892183288407,0,1,0,0,0
25-1071,"Health Specialties Teachers, Postsecondary",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.4986522911051213,0,1,0,0,0
25-1072,"Nursing Instructors and Teachers, Postsecondary",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.6361185983827494,1,0,0,1,0
25-1081,"Education Teachers, Postsecondary",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.3638814016172507,0,1,0,0,0
25-1082,"Library Science Teachers, Postsecondary",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.39892183288409705,0,1,0,0,0
19-3041,Sociologists,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.4474393530997305,0,1,0,0,0
19-3091,Anthropologists and Archeologists,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.4743935309973045,0,1,0,0,0
19-3092,Geographers,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.38005390835579517,0,1,0,0,0
19-3094,Political Scientists,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.27762803234501343,0,1,0,0,0
19-3099,"Social Scientists and Related Workers, All Other",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.3396226415094339,0,1,0,0,0
19-4061,Social Science Research Assistants,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.4258760107816711,0,1,0,0,0
19-4099,"Life, Physical, and Social Science Technicians, All Other",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.5022947475777664,0,1,0,0,0
21-1023,Mental Health and Substance Abuse Social Workers,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.5309973045822101,0,0,1,0,0
19-1011,Animal Scientists,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.4366576819407008,0,1,0,0,0
13-2061,Financial Examiners,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.5768194070080863,0,0,1,0,0
13-2082,Tax Preparers,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.3638814016172507,0,1,0,0,0
13-2099,"Financial Specialists, All Other",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.4097035040431267,0,1,0,0,0
15-1211,Computer Systems Analysts,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.481790258885476,0,1,0,0,0
15-1212,Information Security Analysts,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.4770889487870619,0,1,0,0,0
15-1221,Computer and Information Research Scientists,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.2722371967654986,0,1,0,0,0
15-1231,Computer Network Support Specialists,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.5148247978436659,0,1,0,0,0
15-1232,Computer User Support Specialists,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.38005390835579517,0,1,0,0,0
19-1029,"Biological Scientists, All Other",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.4097602496808057,0,1,0,0,0
19-1041,Epidemiologists,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.39083557951482484,0,1,0,0,0
19-2011,Astronomers,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.38005390835579517,0,1,0,0,0
19-2012,Physicists,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.3342318059299191,0,1,0,0,0
19-2021,Atmospheric and Space Scientists,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.353099730458221,0,1,0,0,0
19-2041,"Environmental Scientists and Specialists, Including Health",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.3709007187780771,0,1,0,0,0
19-2042,"Geoscientists, Except Hydrologists and Geographers",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.3423180592991914,0,1,0,0,0
19-2043,Hydrologists,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.34501347708894875,0,1,0,0,0
19-2099,"Physical Scientists, All Other",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.40431266846361186,0,1,0,0,0
19-3011,Economists,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.2918978912319645,0,1,0,0,0
19-3022,Survey Researchers,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.3477088948787062,0,1,0,0,0
19-3032,Industrial-Organizational Psychologists,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.39892183288409705,0,1,0,0,0
19-3033,Clinical and Counseling Psychologists,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.5795148247978437,0,0,1,0,0
19-3034,School Psychologists,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.522911051212938,0,0,1,0,0
19-3039,"Psychologists, All Other",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.640629297541119,1,0,0,1,0
51-5111,Prepress Technicians and Workers,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.5202156334231807,0,0,1,0,0
51-6031,Sewing Machine Operators,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.5929919137466307,0,0,1,0,0
51-6052,"Tailors, Dressmakers, and Custom Sewers",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.6172506738544474,0,0,1,0,0
51-8012,Power Distributors and Dispatchers,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.6711590296495956,1,0,0,1,0
15-2031,Operations Research Analysts,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.2803234501347709,0,1,0,0,0
15-2041,Statisticians,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.3622516141164671,0,1,0,0,0
15-2051,Data Scientists,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.40713643948145295,0,1,0,0,0
15-2099,"Mathematical Science Occupations, All Other",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.5579514824797843,0,0,1,0,0
17-1011,"Architects, Except Landscape and Naval",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.5013477088948787,0,1,0,0,0
17-1012,Landscape Architects,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.4420485175202157,0,1,0,0,0
17-2011,Aerospace Engineers,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.45822102425876016,0,1,0,0,0
17-2031,Bioengineers and Biomedical Engineers,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.41509433962264153,0,1,0,0,0
17-2061,Computer Hardware Engineers,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.4016172506738544,0,1,0,0,0
17-2071,Electrical Engineers,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.5175202156334232,0,0,1,0,0
17-2072,"Electronics Engineers, Except Computer",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.4320019603038471,0,1,0,0,0
17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.4366576819407008,0,1,0,0,0
17-2171,Petroleum Engineers,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.23180592991913743,0,1,0,0,0
17-3012,Electrical and Electronics Drafters,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.45283018867924535,0,1,0,0,0
17-3013,Mechanical Drafters,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.4555256064690027,0,1,0,0,0
13-1141,"Compensation, Benefits, and Job Analysis Specialists",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.4097035040431267,0,1,0,0,0
13-1151,Training and Development Specialists,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.555256064690027,0,0,1,0,0
13-1161,Market Research Analysts and Marketing Specialists,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.3194070080862534,0,1,0,0,0
13-1199,"Business Operations Specialists, All Other",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.436961390987434,0,1,0,0,0
13-2031,Budget Analysts,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.2425876010781671,0,1,0,0,0
13-2041,Credit Analysts,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.4070080862533692,0,1,0,0,0
13-2052,Personal Financial Advisors,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.3099730458221024,0,1,0,0,0
13-2053,Insurance Underwriters,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.47978436657681933,0,1,0,0,0
11-3061,Purchasing Managers,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.29110512129380056,0,1,0,0,0
11-3031,Financial Managers,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.3602156334231807,0,1,0,0,0
11-3021,Computer and Information Systems Managers,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.36118598382749323,0,1,0,0,0
11-3012,Administrative Services Managers,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.4070080862533692,0,1,0,0,0
11-2021,Marketing Managers,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.431266846361186,0,1,0,0,0
11-2011,Advertising and Promotions Managers,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.41239892183288407,0,1,0,0,0
11-9121,Natural Sciences Managers,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.40618207112425003,0,1,0,0,0
11-9131,Postmasters and Mail Superintendents,0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.522911051212938,0,0,1,0,0
11-9141,"Property, Real Estate, and Community Association Managers",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.3935309973045822,0,1,0,0,0
11-9199,"Managers, All Other",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.4655048250036008,0,1,0,0,0
13-1011,"Agents and Business Managers of Artists, Performers, and Athletes",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.3773584905660377,0,1,0,0,0
13-1021,"Buyers and Purchasing Agents, Farm Products",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.4716981132075472,0,1,0,0,0
13-1022,"Wholesale and Retail Buyers, Except Farm Products",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.5417789757412398,0,0,1,0,0
13-1023,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",0.08333333333333333,0,1,0,0,0,0.9166666666666666,0.32075471698113206,0,1,0,0,0
13-1041,Compliance Officers,0.0,0,1,0,0,0,1.0,,0,0,0,0,0
11-3071,"Transportation, Storage, and Distribution Managers",0.0,0,1,0,0,0,1.0,,0,0,0,0,0
13-2011,Accountants and Auditors,0.0,0,1,0,0,0,1.0,,0,0,0,0,0
13-2023,Appraisers and Assessors of Real Estate,0.0,0,1,0,0,0,1.0,,0,0,0,0,0
17-3011,Architectural and Civil Drafters,0.0,0,1,0,0,0,1.0,,0,0,0,0,0
17-3023,Electrical and Electronic Engineering Technologists and Technicians,0.0,0,1,0,0,0,1.0,,0,0,0,0,0
17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",0.0,0,1,0,0,0,1.0,,0,0,0,0,0
17-2121,Marine Engineers and Naval Architects,0.0,0,1,0,0,0,1.0,,0,0,0,0,0
19-4043,"Geological Technicians, Except Hydrologic Technicians",0.0,0,1,0,0,0,1.0,,0,0,0,0,0
19-4051,Nuclear Technicians,0.0,0,1,0,0,0,1.0,,0,0,0,0,0
17-3026,Industrial Engineering Technologists and Technicians,0.0,0,1,0,0,0,1.0,,0,0,0,0,0
17-3031,Surveying and Mapping Technicians,0.0,0,1,0,0,0,1.0,,0,0,0,0,0
25-2011,"Preschool Teachers, Except Special Education",0.0,0,1,0,0,0,1.0,0.7439353099730458,1,0,0,1,0
27-3023,"News Analysts, Reporters, and Journalists",0.0,0,1,0,0,0,1.0,,0,0,0,0,0
35-2011,"Cooks, Fast Food",0.0,0,1,0,0,0,1.0,0.6172506738544474,0,0,1,0,0
39-5092,Manicurists and Pedicurists,0.0,0,1,0,0,0,1.0,0.8867924528301887,1,0,0,0,1
43-4041,"Credit Authorizers, Checkers, and Clerks",0.0,0,1,0,0,0,1.0,,0,0,0,0,0
15-1299,"Computer Occupations, All Other",0.0,0,1,0,0,0,1.0,,0,0,0,0,0
53-6061,Passenger Attendants,0.0,0,1,0,0,0,1.0,0.9191374663072777,1,0,0,0,1
11-9013,"Farmers, Ranchers, and Other Agricultural Managers",0.0,0,1,0,0,0,1.0,,0,0,0,0,0
45-3031,Fishing and Hunting Workers,0.0,0,1,0,0,0,1.0,,0,0,0,0,0
53-4022,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",0.0,0,1,0,0,0,1.0,,0,0,0,0,0
53-6051,Transportation Inspectors,0.0,0,1,0,0,0,1.0,,0,0,0,0,0
51-9071,Jewelers and Precious Stone and Metal Workers,0.0,0,1,0,0,0,1.0,,0,0,0,0,0
51-9083,Ophthalmic Laboratory Technicians,0.0,0,1,0,0,0,1.0,0.6037735849056604,0,0,1,0,0
51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",0.0,0,1,0,0,0,1.0,,0,0,0,0,0
